Brand_URL,Brand_Name,Brand_Rating,Brand_Summary
https://directory.goodonyou.eco/brand/stay-wild,Stay Wild,Overall rating: Good,Stay Wild Swim is a London-based swimwear brand that uses regenerated ocean plastic to design its pieces.
https://directory.goodonyou.eco/brand/charlee-swim,Charlee Swim,Overall rating: Great,"Charlee Swim is a sustainable handmade swimwear brand based in Noosa Heads, Queensland."
https://directory.goodonyou.eco/brand/sndstne,SNDSTNE,Overall rating: Good,SNDSTNE is an Australian made swim and resort wear brand.
https://directory.goodonyou.eco/brand/baiia,Baiia,Overall rating: Good,Baiia is an Australian swimwear label for the 'Woman of Tomorrow.'
https://directory.goodonyou.eco/brand/september,SEPTEMBER,Overall rating: Good,"SEPTEMBER is a modern, luxury surf and swimwear brand that prides itself on modernist design principles."
https://directory.goodonyou.eco/brand/seea,Seea,Overall rating: Good,Seea is a surfwear brand that celebrates waterwomen all over the globe.
https://directory.goodonyou.eco/brand/contessa-volpi,Contessa Volpi,Overall rating: Good,Contessa Volpi is a luxury swimwear collection crafted from premium Italian lycra.
https://directory.goodonyou.eco/brand/gyre,Gyre,Overall rating: Good,Gyre is an Australian swimwear label that features handmade pieces made from recycled materials.
https://directory.goodonyou.eco/brand/leni-swims,Leni Swims,Overall rating: Good,Leni Swims is a carefully curated collection of made to last swimwear.
https://directory.goodonyou.eco/brand/charlie-mae-swimwear,Charlie Mae Swimwear,Overall rating: Good,Charlie Mae Swimwear is a Byron Bay based swim label known for its designer bikinis made from recycled plastic.
https://directory.goodonyou.eco/brand/bondi-born,BONDI BORN,Overall rating: Good,BONDI BORN is an Australian contemporary designer that offers luxury swim and summer apparel.
https://directory.goodonyou.eco/brand/zuzu-and-co,ZUZU & CO,Overall rating: Good,ZUZU & CO offers sun safe children's swimwear designed and made in Australia using recycled nylon sourced from our oceans and landfills.
https://directory.goodonyou.eco/brand/aestethic-london,Aestethic London,Overall rating: Great,Aestethic London offers meaningful luxury crafted ethically in London from raw materials.
https://directory.goodonyou.eco/brand/hopaal,Hopaal,Overall rating: Great,Hopaal is a French label that designs clothes made from recycled materials.
https://directory.goodonyou.eco/brand/indego-africa,Indego Africa,Overall rating: Good,Indego Africa supports the integrity of artisan-made goods and creating opportunities for the women who make them.
https://directory.goodonyou.eco/brand/story-mfg,STORY mfg.,Overall rating: Great,STORY mfg. is a brand made with nature.
https://directory.goodonyou.eco/brand/wuxly-movement,Wuxly Movement,Overall rating: Good,Wuxly Movement is a Canadian brand that produces outerwear designed to be a unique combination of tech-based and recycled materials for elite performance while preserving the planet.
https://directory.goodonyou.eco/brand/meemoza,Meemoza,Overall rating: Good,"Meemoza is a Canadian womenswear brand that cares about quality work, the environment and the community."
https://directory.goodonyou.eco/brand/nomadic-state-of-mind,Nomadic State of Mind,Overall rating: Good,"Nomadic State of Mind is a grassroots, handmade sandal and accessories company founded by Chris Anderson."
https://directory.goodonyou.eco/brand/bottletop,BOTTLETOP,Overall rating: Good,"BOTTLETOP is an accessories brand based in the UK that creates jobs in developing countries, empowers artisans, and funds the Bottletop Foundation."
https://directory.goodonyou.eco/brand/lovbird-design,Lovbird Design,Overall rating: Great,Lovbird makes 100% organic cotton t-shirts and sweatshirts with free hand designs
https://directory.goodonyou.eco/brand/ciganka---artforms-from-nature,Ciganka - Artforms from Nature,Overall rating: Great,"Ciganka - Artforms from Nature is a brand that works with the organic nature of textiles, timber and foraged objects."
https://directory.goodonyou.eco/brand/deux-mains,Deux Mains,Overall rating: Good,"Deux Mains is a fashion and lifestyle brand that handcrafts sandals, handbags and accessories in Haiti with locally sourced genuine leather and upcycled materials."
https://directory.goodonyou.eco/brand/elk,Elk,Overall rating: Good,"Quality leather goods, apparel & accessories designed in Melbourne, handmade globally."
https://directory.goodonyou.eco/brand/pala-eyewear,Pala Eyewear,Overall rating: Good,"Pala Eyewear offers high quality, long-lasting eyewear while committing to minimise the company's impact on the planet."
https://directory.goodonyou.eco/brand/j-hannah,J. Hannah,Overall rating: Good,J. Hannah is a fine jewelry line based in Downtown Los Angeles that focuses on craft and timelessness.
https://directory.goodonyou.eco/brand/vieri,Vieri,Overall rating: Good,Vieri is a luxury jewellery line that features ethical gold.
https://directory.goodonyou.eco/brand/spinelli-kilcollin,Spinelli Kilcollin,Overall rating: Good,Spinelli Kilcollin is a luxury fine Jewelry brand designed and made in downtown Los Angeles.
https://directory.goodonyou.eco/brand/johnstons-of-elgin,Johnstons of Elgin,Overall rating: Good,Johnstons of Elgin is a luxury clothing label that houses the finest woollens and cashmere knitwear.
https://directory.goodonyou.eco/brand/wwake,WWAKE,Overall rating: Good,"WWAKE is a jewelry brand based in New York that is 100% women run, design driven, and sustainably minded."
https://directory.goodonyou.eco/brand/laudae,LAUDAE,Overall rating: Good,"LAUDAE is a Canadian fashion brand that features modern, ceremonial wear for the conscious, spirited babe in all of us."
https://directory.goodonyou.eco/brand/elv-denim,E.L.V. Denim,Overall rating: Great,"E.L.V. Denim transforms old discarded denim into modern, sophisticated, and even 'made to measure' jean jackets, pants, and accessories."
https://directory.goodonyou.eco/brand/arch4,arch4,Overall rating: Good,"arch4 is a UK based luxury cashmere brand that specialises in wraps, cardigans, and more."
https://directory.goodonyou.eco/brand/good-citizens-eyewear,Good Citizens Eyewear,Overall rating: Good,Good Citizens Eyewear is an Australian label that offers eyewear made from 100% recycled single-use plastic bottles.
https://directory.goodonyou.eco/brand/olistic-the-label,Olistic the Label,Overall rating: Good,"Olistic the Label is brand that respects people and the environment, creating pieces from 100% natural fibers including silk and wood."
https://directory.goodonyou.eco/brand/courbet,Courbet,Overall rating: Good,Courbet is a high jewelry creator that features premium pieces and exclusive designs.
https://directory.goodonyou.eco/brand/john-hardy,John Hardy,Overall rating: Good,John Hardy creates dramatic and inspiring jewelry collections.
https://directory.goodonyou.eco/brand/olmsted-outerwear,Olmsted Outerwear,Overall rating: Good,"Olmsted Outerwear is a clothing label that pays attention to small details, choosing to stay away from polymers and instead turning to natural fibres to ensure minimum impact."
https://directory.goodonyou.eco/brand/orit-elhanati,Orit Elhanati,Overall rating: Good,Orit Elhanati is a Danish jewellery brand that features handcrafted pieces that draw on Nordic minimalistic lines and the mysterious energy and surroundings from the Middle East.
https://directory.goodonyou.eco/brand/one-vintage,One Vintage,Overall rating: Good,"One Vintage is a unique boutique that re-designs garments into one-off, unique wardrobe staples."
https://directory.goodonyou.eco/brand/stephen-webster,Stephen Webster,Overall rating: Good,"Stephen Webster is a jewellery brand that features collections of rings, earrings, necklaces, bracelets and more for men and women."
https://directory.goodonyou.eco/brand/zilver,Zilver,Overall rating: Good,ZILVER is a ready-to-wear brand created by Pedro Lourenço that believes in responsibility.
https://directory.goodonyou.eco/brand/teatum-jones,Teatum Jones,Overall rating: Good,Teatum Jones is a clothing brand that is passionate about creating exquisite textiles layered with emotional narrative.
https://directory.goodonyou.eco/brand/monique-pean,MONIQUE PÉAN,Overall rating: Good,"The MONIQUE PÉAN collection promotes positive environmental and social change through its exclusive use of sustainable materials, which are sourced globally through partnerships with local artisans."
https://directory.goodonyou.eco/brand/natalie-marie-jewellery,Natalie Marie Jewellery,Overall rating: Good,"Based in Sydney, Natalie Marie Jewellery was born out of a passion for the craft with a focus on sustainability and high quality materials."
https://directory.goodonyou.eco/brand/edeline-lee,Edeline Lee,Overall rating: Good,"Edeline Lee is a London based brand that features ready-to-wear collections that are structured, feminine, and for the future lady."
https://directory.goodonyou.eco/brand/martina-spetlova,Martina Spetlova,Overall rating: Good,"Martina Spetlova creates timeless, ethical handmade bags and jackets from Italian leather and woven textiles handcrafted to the highest quality."
https://directory.goodonyou.eco/brand/mme-a-s-davik,Mme A-S Davik,Overall rating: Good,TIimeless garments and jewellery made from beautiful materials.
https://directory.goodonyou.eco/brand/elegantees,Elegantees,Overall rating: Good,Elegantees is a clothing label founded on the mission to support sex trafficking survivors.
https://directory.goodonyou.eco/brand/miik,MiiK,Overall rating: Good,"Miik is a Canadian brand that features impeccably tailored, eco-friendly women's luxury fashion with unmatched softness and stretch."
https://directory.goodonyou.eco/brand/recolution,recolution,Overall rating: Good,recolution is a German brand that believes in having a green conscience.
https://directory.goodonyou.eco/brand/langerchen,LangerChen,Overall rating: Good,LangerChen is a high-quality eco-outdoor brand for men and women that stands out through its timeless look and maximum functionality.
https://directory.goodonyou.eco/brand/coyuchi,Coyuchi,Overall rating: Good,"Coyuchi is an American brand that offers luxurious organic cotton bedding, towels, sleepwear and more."
https://directory.goodonyou.eco/brand/fabrik,Fabrik,Overall rating: Good,"Fabrik crafts beautiful, timeless women's clothing from naturally dyed and all natural fabrics."
https://directory.goodonyou.eco/brand/emoi-emoi,émoi émoi,Overall rating: Good,"émoi émoi is a French brand that celebrates family life and great love, putting you at the heart of everything."
https://directory.goodonyou.eco/brand/melawear,MELAWEAR,Overall rating: Good,MELAWEAR is a clothing brand that utilises GOTS certified organic cotton for all its pieces.
https://directory.goodonyou.eco/brand/eileen-fisher,Eileen Fisher,Overall rating: Good,Eileen Fisher has good policies on circularity and uses eco-friendly materials.
https://directory.goodonyou.eco/brand/deadwood,Deadwood,Overall rating: Good,Deadwood is a label that works relentlessly to revitalize and breathe a sense of edge into ethical fashion.
https://directory.goodonyou.eco/brand/natascha-von-hirschhausen,Natascha Von Hirschhausen,Overall rating: Good,Natascha Von Hirschhausen is a Berlin based premium fashion line that aims to be zero-waste and forward thinking.
https://directory.goodonyou.eco/brand/elvis-and-kresse,Elvis & Kresse,Overall rating: Good,"Elvis & Kresse is brand that designs with reclaimed materials, offering luxury lifestyle bags and accessories."
https://directory.goodonyou.eco/brand/les-recuperables,Les Récupérables,Overall rating: Good,"Les Récupérables is a French label that creates asking the question: ""why still produce?"""
https://directory.goodonyou.eco/brand/dressarte-paris,Dressarte Paris,Overall rating: Good,Dressarte Paris is a custom-made clothing brand that curates unique clothing for a worldwide clientele.
https://directory.goodonyou.eco/brand/aera,AERA,Overall rating: Good,"AERA is a vegan luxury shoe brand, making footwear without the footprint."
https://directory.goodonyou.eco/brand/kampos,Kampos,Overall rating: Good,Kampos is an Italian luxury brand that believes in creating a world with integrity and conscience now and for future generations.
https://directory.goodonyou.eco/brand/harly-jae,harly jae,Overall rating: Good,"Based in Canada, harly jae is a slow fashion house for contemporary women."
https://directory.goodonyou.eco/brand/sustain-by-kat,Sustain by Kat,Overall rating: Good,"Timeless organic women's clothing, dyed with plants."
https://directory.goodonyou.eco/brand/rotholz,Rotholz,Overall rating: Good,Rotholz is a German brand that is exploring eco-fashion within the knitwear world.
https://directory.goodonyou.eco/brand/des-sen,Des Sen,Overall rating: Good,"Des Sen is an Australian brand that makes pure, contemporary loungewear and sleepwear for women."
https://directory.goodonyou.eco/brand/lefrik,Lefrik,Overall rating: Good,"Lefrik designs urban bags, backpacks and travel essentials using the highest quality eco-friendly fabrics made out of recycled plastic PET bottles."
https://directory.goodonyou.eco/brand/olga-joan,Olga Joan,Overall rating: Good,"Olga Joan is a conscious apparel label designed with purpose, offering collections that revel in the beauty of minimalism and the design of simplicity."
https://directory.goodonyou.eco/brand/oddish,Oddish,Overall rating: Good,Oddish is an Australian brand that empowers women to use style as their voice.
https://directory.goodonyou.eco/brand/skfk,SKFK,Overall rating: Great,"SKFK is an ethical fashion brand designed for women who appreciate quality, originality, and a unique way of doing things."
https://directory.goodonyou.eco/brand/labante,LaBante,Overall rating: Good,"LaBante is a London-based luxury designer that offers 100% vegan bags, wallets, and accessories that are sustainably and ethically produced."
https://directory.goodonyou.eco/brand/kuwaii,Kuwaii,Overall rating: Good,"Based in Melbourne, Kuwaii prides itself in being an alternative to mass-produced fashion, making sure each article is meticulously designed to last."
https://directory.goodonyou.eco/brand/palava,Palava,Overall rating: Good,"Palava is a colorful, vintage-style clothing brand for women, children, annd home."
https://directory.goodonyou.eco/brand/lovjoi,LOVJOI,Overall rating: Good,"LOVJOI is a German brand that creates using short production routes and regionally, fair traded materials."
https://directory.goodonyou.eco/brand/lucy-and-yak,Lucy & Yak,Overall rating: Good,Lucy & Yak is a fun and playful clothing brand that goes beyond the iconic dungaree.
https://directory.goodonyou.eco/brand/able,ABLE,Overall rating: Good,ABLE works with communities all over the world to stop the cycle of poverty by producing slow fashion and paying a living wage to women who have faced extraordinary circumstances.
https://directory.goodonyou.eco/brand/magpie-goose,Magpie Goose,Overall rating: Good,"Magpie Goose is a fashion social enterprise, showcasing bright and bold textiles designed by Aboriginal artists and hand screen printed in Australia."
https://directory.goodonyou.eco/brand/dominique-healy,Dominique Healy,Overall rating: Good,Dominique Healy is a Melbourne-based designer specializing in effortlessly romantic designs.
https://directory.goodonyou.eco/brand/duckling-in-space,Duckling In Space,Overall rating: Good,Duckling in Space is a brand that is inspired by colorful palettes that combine pop art influences with a sense of fairytale nostalgia and wonder.
https://directory.goodonyou.eco/brand/flare-street,Flare Street,Overall rating: Good,Flare Street is a Melbourne based brand capturing the style of the 60's and 70's with quality fabrics and vintage-inspired prints.
https://directory.goodonyou.eco/brand/talia-collins,Talia Collins,Overall rating: Good,Talia Collins is a luxury swimwear brand made from recycled materials.
https://directory.goodonyou.eco/brand/ucon-acrobatics,Ucon Acrobatics,Overall rating: Good,"Ucon Acrobatics strongly believes in the idea of innovative, functional and minimalistic products for creative consumers."
https://directory.goodonyou.eco/brand/free-label,Free Label,Overall rating: Good,Free Label showcases elevated and ethical basics for the conscious shopper from natural fiber fabrics.
https://directory.goodonyou.eco/brand/bleusalt,BLEUSALT,Overall rating: Good,Bleusalt is a collection of sustainable luxury essentials that can be worn as seasonless additions to any wardrobe.
https://directory.goodonyou.eco/brand/re-bello,RE-BELLO,Overall rating: Good,"Founded in 2013, RE-BELLO is an Italian fashion brand that aims to help customers be more aware of and sensible towards environmental issues."
https://directory.goodonyou.eco/brand/petit-pli,Petit Pli,Overall rating: Good,"Petit Pli is a clothing brand based in London that offers both childrenswear and adult wear that is breathable, lightweight, rainproof, and expandable to allow for effortless movement."
https://directory.goodonyou.eco/brand/hopeless-lingerie,Hopeless Lingerie,Overall rating: Good,Hopeless Lingerie is an Australian luxury lingerie label that offers inclusive sizing.
https://directory.goodonyou.eco/brand/miaou,MIAOU,Overall rating: Good,MIAOU is a women's brand with a line of signature trousers based in Los Angeles.
https://directory.goodonyou.eco/brand/annie-hamilton,Annie Hamilton,Overall rating: Good,"Annie Hamilton is a Sydney-based artist with a multidisciplinary practice that spans music, fashion design and illustration."
https://directory.goodonyou.eco/brand/kluntje,Kluntje,Overall rating: Good,A German fashion brand that is consisted of two different collections: re-fashion and eco-fashion
https://directory.goodonyou.eco/brand/s-a-y-a,S A Y A,Overall rating: Great,"S A Y A is a hair accessories brand that features hair sticks, slides, and forks made from salvaged wood from plantations."
https://directory.goodonyou.eco/brand/a-new-york-affair,A New York Affair,Overall rating: Great,A New York Affair offers artist collaborations and NY inspired graphic t-shirts made from Fairtrade certified cotton; sustainable and ethical fashion
https://directory.goodonyou.eco/brand/marcia,Marcia,Overall rating: Good,Marcia is a clothing brand that aims to design clothes that make comfy and sexy rhyme together.
https://directory.goodonyou.eco/brand/natalie-perry,Natalie Perry,Overall rating: Good,"Natalie Perry carries fine jewellery for women, designed and made in England from Fairtrade gold."
https://directory.goodonyou.eco/brand/wald-berlin,WALD Berlin,Overall rating: Good,WALD Berlin is a clothing line that aims to empower women with jewelry made by the brand's fairtrade collective in Germany.
https://directory.goodonyou.eco/brand/gaia-segattini,Gaia Segattini Knotwear,Overall rating: Good,"Assembled and packaged in Italy, Gaia Segattini ""Knotwear"" is a play on words that emphasises the unconventional characteristics of the brand's products."
https://directory.goodonyou.eco/brand/junk-studios,Junk Studios,Overall rating: Good,"Junk Studios is a slow fashion brand born from a passion of creativity, fashion, and accessibility."
https://directory.goodonyou.eco/brand/ilk-ernie,Ilk + Ernie,Overall rating: Good,"Based in Brighton, Ilk + Ernie creates quality, comfortable clothes with a vision to empower and ignite confidence of self."
https://directory.goodonyou.eco/brand/anthea-crawford,Anthea Crawford,Overall rating: Good,Anthea Crawford is a fashion label dedicated to bringing elegance and sophistication to women's clothing.
https://directory.goodonyou.eco/brand/alkemie,Alkemie,Overall rating: Good,Alkemie is a jewelry brand that looks to transform something common into something precious.
https://directory.goodonyou.eco/brand/behno,behno,Overall rating: Good,"behno is a New York based brand that aims to bring together luxury design and ethical thinking, believing that you're buying more than just a bag."
https://directory.goodonyou.eco/brand/rafa,RAFA,Overall rating: Good,"RAFA is a women's luxury footwear collection designed and hand-crafted by a group of 20 artisans in Los Angeles, California."
https://directory.goodonyou.eco/brand/gung-ho-design,Gung Ho Design,Overall rating: Good,"Gung Ho Design is a British fashion brand that allows you to not only wear what you love, but what you believe in."
https://directory.goodonyou.eco/brand/sanikai,SANIKAI,Overall rating: Good,SANIKAI is a Swiss based vegan fashion brand that represents style and quality.
https://directory.goodonyou.eco/brand/souldaze,Souldaze,Overall rating: Good,"Souldaze was created in 2015 by Domitilla Mattei, a talented emerging designer whose awareness on the fashion industry's impact on the environment drove her to conceive a brand which reflects her beliefs."
https://directory.goodonyou.eco/brand/olderbrother,Olderbrother,Overall rating: Good,"Olderbrother is a playful, naturally dyed, gender-neutral contemporary brand from Portland."
https://directory.goodonyou.eco/brand/riley-studio,Riley Studio,Overall rating: Good,"Riley Studio embodies carefully considered design, focusing on crafting products made from waste materials and natural fabrics."
https://directory.goodonyou.eco/brand/ministry-of-supply,Ministry of Supply,Overall rating: Good,"Ministry of Supply is a Cambridge based brand that features sharp, high performing comfortable clothes."
https://directory.goodonyou.eco/brand/bay-active,BAY Active,Overall rating: Good,"BAY Active is a Byron Bay based brand that creates activewear, yogawear, and fashion from organic fabrics."
https://directory.goodonyou.eco/brand/organic-crew,Organic Crew,Overall rating: Good,Organic Crew is an Australian apparel brand for women who don't want to compromise on people or the planet.
https://directory.goodonyou.eco/brand/twofold-clothing,Twofold Clothing,Overall rating: Good,"Twofold Clothing is a brand that stands for two things: environmental and social consciousness, believing that each piece is meant to last."
https://directory.goodonyou.eco/brand/treekid,Treekid,Overall rating: Great,"Treekid is an Australian childrenswear brand that was created to reduce the fashion footprint, working with materials and manufacturing processes that will improve sustainability in the clothing supply chain."
https://directory.goodonyou.eco/brand/dawn-denim,Dawn Denim,Overall rating: Great,Dawn Denim is a denim brand that features jeans that fit our times.
https://directory.goodonyou.eco/brand/reformation,Reformation,Overall rating: Good,Reformation uses eco-friendly materials and has good policies to monitor its suppliers.
https://directory.goodonyou.eco/brand/greg-lauren,Greg Lauren,Overall rating: Good,"Greg Lauren is a fashion label that touts a zero-waste, postconsumer, and upcycled fashion line with a preppy-style."
https://directory.goodonyou.eco/brand/bozena-jankowska,Bozena Jankowska,Overall rating: Good,Bozena Jankowska is a womenswear label based in London that focuses on craftsmanship and mindful design.
https://directory.goodonyou.eco/brand/the-sway,The Sway,Overall rating: Good,The Sway is a leather handbag and jacket collection based in NYC.
https://directory.goodonyou.eco/brand/untold-jewellery,Untold Jewellery,Overall rating: Good,"Untold Jewellery is an accessories label that creates unique pieces using fairtrade gold, gemstones, and materials."
https://directory.goodonyou.eco/brand/norlha,Norlha,Overall rating: Good,"Norlha is a slow luxury fashion label that creates pieces from handwoven Yak wool, ensuring conscious designs made with intention."
https://directory.goodonyou.eco/brand/patrick-mcdowell,Patrick McDowell,Overall rating: Good,Patrick McDowell is a clothing label based in London that is reinventing luxury through a sustainable mindset.
https://directory.goodonyou.eco/brand/colieco,ColieCo,Overall rating: Good,"ColieCo is a Portuguese lingerie, underwear and swimwear brand that uses a handmade to order process for creating the most premium pieces."
https://directory.goodonyou.eco/brand/dora-larsen,Dora Larsen,Overall rating: Good,"Dora Larsen creates unique, colourful lingerie and sleepwear."
https://directory.goodonyou.eco/brand/eco-intimates,Eco Intimates,Overall rating: Good,"Eco Intimates is a basics brand that features organic cotton lingerie, intimates, and sleepwear for women who care about their bodies and the Earth."
https://directory.goodonyou.eco/brand/araks,Araks,Overall rating: Good,"Araks is a lingerie, swimwear, and sleepwear brand that offers delicate pieces made from luxurious Italian fabrics."
https://directory.goodonyou.eco/brand/lost-in-paris,Lost in Paris,Overall rating: Great,Lost in Paris is an Australian designer that creates ethical wedding dresses made-to-measure from vintage European lace.
https://directory.goodonyou.eco/brand/kat-the-label,Kat The Label,Overall rating: Good,"Boutique lingerie label with a love of lace, style and details."
https://directory.goodonyou.eco/brand/saalt,Saalt,Overall rating: Good,Women-owned Saalt is a B-Corp certified brand that is on a mission to provide the highest quality period care products with the aim to use them for good.
https://directory.goodonyou.eco/brand/whimsy-and-row,Whimsy + Row,Overall rating: Good,"Whimsy + Row is an eco-conscious lifestyle brand born out of a love for quality goods and sustainable practices, providing ease and elegance for the modern woman."
https://directory.goodonyou.eco/brand/engel,Engel,Overall rating: Good,"Engel is a German brand that crafts lingerie and clothing made of natural fibers for babies, children and adults."
https://directory.goodonyou.eco/brand/auterra,AuTerra,Overall rating: Great,AuTerra creates sustainable jewellery handcrafted in precious metals recycled from e-waste.
https://directory.goodonyou.eco/brand/soleil-soleil,Soleil Soleil,Overall rating: Great,"Soleil Soleil is an Australian swimwear brand designed for sun chasers and slow, golden days by the water."
https://directory.goodonyou.eco/brand/been-london,BEEN London,Overall rating: Great,Timeless accessories handmade in London from recycled leather offcuts and plastic bottles.
https://directory.goodonyou.eco/brand/so-le-studio,SO-LE Studio,Overall rating: Good,SO-LE Studio was born in London under the Creative Maria Sole Ferragamo and its mission is to transform leftover materials such as leather and brass into unique jewellery and accessories.
https://directory.goodonyou.eco/brand/kay-konecna-studio,KAY KONECNA STUDIO,Overall rating: Good,"KAY KONECNA STUDIO is a label that creates collectible, small-series jewellery for the discerning, unorthodox, and inspiring woman."
https://directory.goodonyou.eco/brand/alchemist,Alchemist,Overall rating: Good,"Alchemist was born from the desire to combine sustainability with luxury fashion, forging ahead for over 16 years."
https://directory.goodonyou.eco/brand/rifo,Rifò,Overall rating: Good,Rifò is an Italian circular brand of clothes and accessories.
https://directory.goodonyou.eco/brand/antti,ANTTI,Overall rating: Good,ANTTI is an Australian clothing brand featuring edgy basics for anti-ordinary people.
https://directory.goodonyou.eco/brand/lionel-the-label,Lionel the Label,Overall rating: Good,"Lionel the Label is a luxury swimwear brand that is handmade on the Sunshine Coast, Australia."
https://directory.goodonyou.eco/brand/etica,ÉTICA,Overall rating: Good,ÉTICA is a premium denim brand that features innovative design and cutting-edge technology.
https://directory.goodonyou.eco/brand/polite-worldwide,POLITE WORLDWIDE,Overall rating: Good,POLITE WORLDWIDE is an eyewear brand that believes in being polite to our planet and ourselves with positive vibes only.
https://directory.goodonyou.eco/brand/boma,Boma,Overall rating: Good,"Boma is a jewelry brand that believes in honesty, kindness, and safety for all, valuing and respecting people and planet."
https://directory.goodonyou.eco/brand/residus,RESIDUS,Overall rating: Good,"RESIDUS offers luxury that doesn't harm our planet, reflecting a responsible and ethical supply chain at an honest price."
https://directory.goodonyou.eco/brand/thinking-mu,Thinking Mu,Overall rating: Good,"Thinking MU is a Barcelona based fashion brand for non-conformists and passionate people who believe that life deserves to be enjoyed and, above all, respected."
https://directory.goodonyou.eco/brand/hailey-gerrits,Hailey Gerrits,Overall rating: Good,"Hailey Gerrits is a brand that makes costume jewelry for women constructed by hand from recycled vintage findings and semi-precious gemstones in Vancouver, Canada."
https://directory.goodonyou.eco/brand/harriet-morris,Harriet Morris,Overall rating: Good,Harriet Morris is a fine jewellery brand known for using solid gold and silver as well as recycled metals.
https://directory.goodonyou.eco/brand/bleue-burnham,Bleue Burnham,Overall rating: Good,Bleue Burnham is a jewellery brand based in the UK that is inspired by human culture and its connection to the natural world.
https://directory.goodonyou.eco/brand/xiao-wang,Xiao Wang,Overall rating: Good,Xiao Wang is a fine jewelry brand made in NYC featuring custom engagement and wedding rings.
https://directory.goodonyou.eco/brand/shola-branson,Shola Branson,Overall rating: Good,Shola Branson is a jewellery label based in London that is created and finished individually or in very small batches using recycled gold.
https://directory.goodonyou.eco/brand/yu-stepanel,YU STEPANEL,Overall rating: Good,YU STEPANEL is an independent jewellery brand based in London that celebrates a slower pace of living and wearing.
https://directory.goodonyou.eco/brand/rathel-and-wolf,RÄTHEL & WOLF,Overall rating: Good,RÄTHEL & WOLF is a jewellery label based in Berlin and London with a sustainable and inclusive approach.
https://directory.goodonyou.eco/brand/alighieri,Alighieri,Overall rating: Good,Alighieri is a collection of jewellery inspired by Dante Alighieri's 'Divine Comedy.'
https://directory.goodonyou.eco/brand/carmina-campus,Carmina Campus,Overall rating: Good,Carmina Campus is an Italian handbag brand created by Ilaria Venturini Fendi.
https://directory.goodonyou.eco/brand/aleem-yusuf,ALEEM YUSUF,Overall rating: Good,"ALEEM YUSUF is a luxury, made-to-measure online wedding and evening gown label."
https://directory.goodonyou.eco/brand/amadeus,Amadeus,Overall rating: Good,"Amadeus is a handmade, fine jewellery brand from the UK that features semi-precious stones and more."
https://directory.goodonyou.eco/brand/monica-vinader,Monica Vinader,Overall rating: Good,Monica Vinader is a British everyday fine jewellery brand that celebrates individuality.
https://directory.goodonyou.eco/brand/agmes,AGMES,Overall rating: Good,"AGMES is a jewellery brand handmade in New York inspired by urban landscapes, architecture and modern art."
https://directory.goodonyou.eco/brand/kimai,Kimai,Overall rating: Good,Kimai is a luxury jewelry brand that offers statement and everyday essentials for the modern woman.
https://directory.goodonyou.eco/brand/peony,peony,Overall rating: Good,peony is a luxury swimwear brand that creates consciously from recycled and sustainable fabrics.
https://directory.goodonyou.eco/brand/mimi-holvast,Mimi Holvast,Overall rating: Good,"Mimi Holvast is a Byron Bay based designer, pattern maker and seamstress, resulting in a small-scale womenswear label."
https://directory.goodonyou.eco/brand/reborn-the-label,"Reborn, the Label",Overall rating: Good,"Reborn, the Label is a Melbourne-based vintage/upcycled fashion brand for those after an ethical alternative to fast fashion."
https://directory.goodonyou.eco/brand/isla-in-bloom,Isla In Bloom,Overall rating: Good,Isla In Bloom is a luxe women's swimwear and bikini label that offers a mix and match selection with every collection.
https://directory.goodonyou.eco/brand/akola,Akola,Overall rating: Good,Akola is a vibrant jewelry label that is working to transform the lives of families and communities in East Africa.
https://directory.goodonyou.eco/brand/wolf-and-gypsy,Wolf and Zephyr,Overall rating: Good,"Wolf and Zephyr is a brand for explorers, soul searchers, and trend setters, inspired by nature and travel."
https://directory.goodonyou.eco/brand/luna-and-rose,LUNA & ROSE,Overall rating: Good,LUNA & ROSE is a lifestyle accessories label that houses beautiful jewellery made from 99% recycled silver and more.
https://directory.goodonyou.eco/brand/rupahaus,RŪPAHAUS,Overall rating: Good,RŪPAHAUS is an ethical men and women fashion company that advocates for environmental sustainability and a transparent supply chain.
https://directory.goodonyou.eco/brand/wolf-and-zephyr,Wolf and Zephyr,Overall rating: Good,"Wolf and Zephyr is a brand for explorers, soul searchers, and trend setters, inspired by nature and travel."
